id,id,text,product,sentiment,is_google,is_apple,has_sentiment,pos_sentiment
4238,4238.0,"Hey, you lucky dogs at SXSW with iPads -- check out the Holler Gram app: {link}",iPad,positive,0.0,1.0,1.0,1.0
4239,4239.0,"After failure of Google buzz, Google Latitude, now Google Circle! Seriously Google needs to concentrate more on search! FAIL google sxsw",Google,negative,1.0,0.0,1.0,0.0
4240,4240.0,We're at Lustre Pearl for teamandroidsxsw cause we love our Android geeks! sxsw {link},Android,positive,1.0,0.0,1.0,1.0
4241,4241.0,Mr Heavenly (aka the band w/ Michael Cera) ready to rock the Bat Bar at sxsw. iPhone cameras de rigeur.,iPhone,positive,0.0,1.0,1.0,1.0
4242,4242.0,"Very timely SXSW RT @mention Bing's search engine share continues to rise, up to 13.6%. Google still tops at 65.4% {link}",Google,positive,1.0,0.0,1.0,1.0
4243,4243.0,Hmm....only 9? SXSW right-brain mwrc11 left-brain?? :) RT @mention @mention at SXSW 9 out of 10 attendees have Mac or iPad,iPad,positive,0.0,1.0,1.0,1.0
4246,4246.0,"You finally get everyone to buy in to Facebook and then Google introduces Circles. No fair. Stop with all the innovation, people sxsw",Other Google product or service,negative,1.0,0.0,1.0,0.0
4248,4248.0,In a really long line to get into the ACLU/Google party. Not sure I can wait this out. sxsw,Google,positive,1.0,0.0,1.0,1.0
4251,4251.0,Beautifully smart and simple idea RT @mention @mention wrote about our hollergram iPad app for sxsw! {link},iPad or iPhone App,positive,0.0,1.0,1.0,1.0
4258,4258.0,"I know I'm late to the game here, but I REALLY dig flipboard for iPad SXSW",iPad,positive,0.0,1.0,1.0,1.0
4259,4259.0,So sad I'm missing the iPad 2 launch at *South By.*  That sounds so chill!!!!  sxsw ipad jk,iPad,positive,0.0,1.0,1.0,1.0
4268,4268.0,Google's Marissa Mayer - she is awesome! SXSW MarissaGoogle  {link},Google,positive,1.0,0.0,1.0,1.0
4278,4278.0,Google's Marissa Mayer up next at SXSW - looking forward to this.,Google,positive,1.0,0.0,1.0,1.0
4279,4279.0,Google's Marissa Mayer: &quot;The mobile phone is a cursor that connects the physical and digital worlds.&quot; sxsw,Google,positive,1.0,0.0,1.0,1.0
4281,4281.0,"Watching Marissa Mayer talk about advanced / future Google location-based &amp; augmented reality projects, very cool! SXSW SXSWi",Other Google product or service,positive,1.0,0.0,1.0,1.0
4284,4284.0,"@mention massive lines at sxsw apple store...agree, I can wait. Perhaps late early adopter?",Apple,positive,0.0,1.0,1.0,1.0
4286,4286.0,Google's Mayer: Google Map's Route Around feature saves 2 yrs of drive time every day.  I missed the amount of gas that saves. Anyone? sxsw,Other Google product or service,positive,1.0,0.0,1.0,1.0
4291,4291.0,I want some time with this said iPad! RT @mention This schedule is heavier than my laptop. Where's my ipad already? sxsw,iPad,positive,0.0,1.0,1.0,1.0
4294,4294.0,OMG SIGN ME UP! Until when? RT @mention We're officially at SXSW! Come by the @mention Grill &amp; youÛªll get to make your own iPhone case!,iPhone,positive,0.0,1.0,1.0,1.0
4298,4298.0,yup. RT @mention @mention at sxsw: &quot;apple comes up with cool technology no one's ever heard of because they don't go to conferences&quot;,Apple,positive,0.0,1.0,1.0,1.0
4304,4304.0,yawn RT @mention Apple set to open a pop-up shop at the SXSW Interactive Conference. {link} apple iPad2,Apple,positive,0.0,1.0,1.0,1.0
4305,4305.0,Yay! RT @mention Apple is opening up a temp store in Austin for SXSW {link} via @mention iPad2Û,Apple,positive,0.0,1.0,1.0,1.0
4311,4311.0,Rocking @mention for notes at sxsw. Working out awesome on MBP or iPhone app. And they sync transparently.,iPad or iPhone App,positive,0.0,1.0,1.0,1.0
4312,4312.0,"The New @mention for the Android 3.0 is so great, can't wait to use it during sxsw !",Android,positive,1.0,0.0,1.0,1.0
4315,4315.0,I guess @mention has no excuse not to get an iPad 2: {link} sxsw,iPad,positive,0.0,1.0,1.0,1.0
4317,4317.0,Haha RT @mention How many of you don't use apple? Cause no one uses windows voluntarily. Kawasaki thisisdare SXSW,Apple,positive,0.0,1.0,1.0,1.0
4318,4318.0,"Yay! RT @mention Hoot! New Blog post: HootSuite Mobile for SXSW ~ Updates for iPhone, BlackBerry &amp; Android {link}",iPad or iPhone App,positive,0.0,1.0,1.0,1.0
4320,4320.0,Haha RT @mention I'll bet there's a lot of nerds at SXSW using the iPhone Light Saber app in barroom brawls instead of their fists.,iPad or iPhone App,positive,0.0,1.0,1.0,1.0
4321,4321.0,LOL! RT @mention I'll bet there's a lot of nerds at SXSW using the iPhone Light Saber app in barroom brawls instead of their fists.,iPad or iPhone App,positive,0.0,1.0,1.0,1.0
4322,4322.0,Cool RT @mention It's not a rumor: Apple is opening up a temporary store in downtown Austin for SXSW and the iPad 2 .. {link},Apple,positive,0.0,1.0,1.0,1.0
4323,4323.0,Srsly? ÛÏ@mention It's not a rumor: Apple is  up a temporary store in downtown Austin for SXSW and the iPad 2 launch {link},iPad,positive,0.0,1.0,1.0,1.0
4326,4326.0,Yup. RT @mention My iPad envy is through. the. roof. Thanks every other person at SXSW,iPad,positive,0.0,1.0,1.0,1.0
4330,4330.0,Fab! RT @mention RT @mention So @mention just spilled the beans: next platform 4 Flipboard is the iPhone.workin on it. sxflip SXSW SXSWi,iPad or iPhone App,positive,0.0,1.0,1.0,1.0
4332,4332.0,Lucky! ÛÏ@mention RT @mention Scored a mophie juice pack at the tradeshow sxsw. Double your iPhone battery!Û,iPhone,positive,0.0,1.0,1.0,1.0
4333,4333.0,Sweet ! @mention RT @mention is opening up a temporary store in downtown Austin for SXSW and the iPad 2 launch {link},Apple,positive,0.0,1.0,1.0,1.0
4334,4334.0,"Wow. RT @mention RT @mention Google to Launch Major New Social Network Called Circles, Possibly Today {link} sxsw",Other Google product or service,positive,1.0,0.0,1.0,1.0
4339,4339.0,Thanks @mention we're lovin' the @mention app update on my iPhone. Be sure to download &amp; familiarize yourself w/ it before SXSW usguys,iPad or iPhone App,positive,0.0,1.0,1.0,1.0
4341,4341.0,Casually mentioned: you can forecast the DOW six days ahead based on Google mood analysis of Twitter data. sxsw smvis imrich,Google,positive,1.0,0.0,1.0,1.0
4342,4342.0,marcelosomers: New version of Google Maps for Mobile is pretty amazing - vector based &amp; FAST! sxsw: marcelosomers:... {link},Google,positive,1.0,0.0,1.0,1.0
4344,4344.0,@mention Might need to go to Apple today. I think my &quot;S&quot; &quot;X&quot; and &quot;W&quot; keys are worn out. SXSW,Apple,negative,0.0,1.0,1.0,0.0
4347,4347.0,just got mine &amp; i disagree RT  @mention Peter Cashmore on iPad 2 it's only a minor improvement Not worth it unless you've $ 2 burn SXSW,iPad,negative,0.0,1.0,1.0,0.0
4355,4355.0,"Within a month of having iPad, severely autistic 9 year old had mastered puzzles and games. sxsw poursite",iPad,positive,0.0,1.0,1.0,1.0
4362,4362.0,Strong rumours abt Google unveiling a new social network called 'Circles' at  sxsw  Does look interesting: {link},Google,positive,1.0,0.0,1.0,1.0
4369,4369.0,Doodle competition: invite kids to create own doodles. Winners are put on Google.com to celebrate their awesomeness!  GoogleDoodle sxsw,Google,positive,1.0,0.0,1.0,1.0
4372,4372.0,"Initial impressions: White iPad 2 = awesome, seems so much quicker at web browsing ...even on the shitty wifi here at sxsw",iPad,positive,0.0,1.0,1.0,1.0
4373,4373.0,Apple trumps Nvidia in tablet gaming {link} entry friends house sxsw,Apple,positive,0.0,1.0,1.0,1.0
4374,4374.0,Really tempted to get the iPad 2 sxsw,iPad,positive,0.0,1.0,1.0,1.0
4376,4376.0,"Nope, seems no Google Circles launch today: {link} sxsw",Other Google product or service,negative,1.0,0.0,1.0,0.0
4377,4377.0,Apple seems to be winning in the app world. sxsw,Apple,positive,0.0,1.0,1.0,1.0
4382,4382.0,What are my Seattle SXSW peeps up to today? Replacement iPhone in hand - I'm back in action!,iPhone,positive,0.0,1.0,1.0,1.0
4383,4383.0,@mention my twitter iPhone app has been down for a few days. Heading to SXSW and want to tweet a lot - can you help?,iPad or iPhone App,negative,0.0,1.0,1.0,0.0
4385,4385.0,"Restored my Apple made smart phone, because I'm about to unleash hell on it at SXSW.",Apple,positive,0.0,1.0,1.0,1.0
4388,4388.0,"Just got my hand on the ipad 2 at sxsw. Mixed feelings on the magnetic cover, but overall, a great improvemnt.",iPad,positive,0.0,1.0,1.0,1.0
4389,4389.0,Just got my iPad 2 courtesy of the pop up store in Austin!! Yay for sxsw allowing the amount of available iPads to rise!,iPad,positive,0.0,1.0,1.0,1.0
4390,4390.0,Just got my iPad 2 white 64gb wifi blue cover. That is the only thing they sell in SXSW apple store.  {link},iPad,positive,0.0,1.0,1.0,1.0
4392,4392.0,@mention my iPhone crashed &amp; I had to do a fresh restore &amp; lost my fave Dali/canvas pak? Can I ever get it back? Also are you @mention sxsw?,iPhone,negative,0.0,1.0,1.0,0.0
4394,4394.0,Today is my last day at the Apple pop-up for SXSW. Vacation starts tomorrow. It's been such a great experience to be here.,Apple,positive,0.0,1.0,1.0,1.0
4395,4395.0,"Time for my late night iPad2 purchase! SXSW (@mention Apple Store, SXSW w/ 75 others) {link}",iPad,positive,0.0,1.0,1.0,1.0
4397,4397.0,Just got my Mophie Juice Pack plus for my iPhone 4! Now I'm ready for sxsw. More than double the battery life FTW,iPhone,positive,0.0,1.0,1.0,1.0
4398,4398.0,Sound of My Voice was shot exploiting Apple &amp; Best Buy's 14-day return policy on iMacs. Brilliant. sxsw,Other Apple product or service,positive,0.0,1.0,1.0,1.0
4401,4401.0,"Ahhh, darn :( RT @mention @mention @mention according to @mention Google has confirmed it is not launching at SXSW, if at all.",Other Google product or service,negative,1.0,0.0,1.0,0.0
4405,4405.0,ÛÏMore than 35 million miles a day are driven while being Google Maps Navigation assisted.&quot; --Marissa Mayer sxsw  [The GPS biz is so toast.],Other Google product or service,positive,1.0,0.0,1.0,1.0
4413,4413.0,Australian business &amp; not-for-profits may be interested in these SEO insights from Google &amp; Bing at sxsw {link} digibiz,Google,positive,1.0,0.0,1.0,1.0
4416,4416.0,Having fun creating a dynamic Google doc with @mention from opposite sides of the killcommunity room sxsw,Other Google product or service,positive,1.0,0.0,1.0,1.0
4417,4417.0,RT@mention Crowley and Cashmore think iPad 2 is a minor step up. Tell that to the people standing in line at SXSW Apple pop-up store,iPad,positive,0.0,1.0,1.0,1.0
4426,4426.0,"We lose an hour tonight. SxSW attendees will blame Microsoft, Apple will get credit for fixing it before Christmas.",Apple,positive,0.0,1.0,1.0,1.0
4427,4427.0,"Please can I hear more people talk about the iPad 2, preferrably with more sxsw hashtags -  I really have a deficit of this in my life!",iPad,negative,0.0,1.0,1.0,0.0
4429,4429.0,"Innovation in banking is coming from mobile. The innovators are Apple, Google and Verizon sxsw bankinnovation",Google,positive,1.0,0.0,1.0,1.0
4431,4431.0,sxsw tron iPad app is very swish - behind the scenes footage &amp; directors notes that syncs to blueray playing film,iPad or iPhone App,positive,0.0,1.0,1.0,1.0
4432,4432.0,"I think an iPad is eminent. Typing thoughtful notes on a phone not working,  mac book to big, handwriting is ridic. sxsw day 2 conquered.",iPad,positive,0.0,1.0,1.0,1.0
4433,4433.0,My Verizon iPhone is kicking hairy butts at SXSW.  How's your AT&amp;T phone doing?  :-D  SXSW,iPhone,positive,0.0,1.0,1.0,1.0
4434,4434.0,My Verizon iPhone is kicking hairy butts at SXSW. How's your AT&amp;T phone doing? :-D SXSW {link},iPhone,positive,0.0,1.0,1.0,1.0
4435,4435.0,"this woman is great - fessing up to issues, admitting google could do better sxsw",Google,negative,1.0,0.0,1.0,0.0
4437,4437.0,Lisa Cohen just announced that @mention will have an iphone app out this month. Sweet! comCom SXSW,iPad or iPhone App,positive,0.0,1.0,1.0,1.0
4439,4439.0,Wanting in line at the unconfirmed Apple pop-up store for an iPad 2. sxsw,iPad,positive,0.0,1.0,1.0,1.0
4440,4440.0,Waiting in line for the iPad 2. They said they may have some left...crossing my fingers. sxsw,iPad,positive,0.0,1.0,1.0,1.0
4441,4441.0,RT@mention Love it. @mention at sxsw: &quot;apple comes up with cool technology no one's ever heard of because they don't go to conferences&quot;,Apple,positive,0.0,1.0,1.0,1.0
4444,4444.0,Ours is on order! (2 week wait) RT @mention Have decided I need an ipad. usguys sxsw,iPad,positive,0.0,1.0,1.0,1.0
4448,4448.0,Left brain search = google. Right brain search = X. Best session today covering semantic web and recommendations sxsw {link},Google,positive,1.0,0.0,1.0,1.0
4449,4449.0,Never seen so many apple products in my life sxsw,Apple,positive,0.0,1.0,1.0,1.0
4451,4451.0,"Podcast on Social Business Summit 2011 AUSTIN {link} @mention @mention sxsw , listened to it on my new Iphone ... delight !",iPhone,positive,0.0,1.0,1.0,1.0
4452,4452.0,RT@mention t's not a rumor: Apple is opening up a temporary store in downtown Austin for SXSW and the iPad 2 launch {link},Apple,positive,0.0,1.0,1.0,1.0
4454,4454.0,Sitting on the floor behind a guy who's fondling his new iPad 2 in a very disturbing way. sxsw,iPad,negative,0.0,1.0,1.0,0.0
4455,4455.0,Sitting on the ground waiting for my iPad at the Austin apple popup store at SXSW. What a geek I am.  {link},iPad,positive,0.0,1.0,1.0,1.0
4456,4456.0,Windows in the Scarborough building on corner of 6th &amp; Congress blacked out... an Apple pop-up store is being born! sxsw WeLiveHere,Apple,positive,0.0,1.0,1.0,1.0
4457,4457.0,I've taken the SXSW iPhone and iPad apps for granted. Realizing just how amazing these apps are. Big applause to designers/devs. SXSW,iPad or iPhone App,positive,0.0,1.0,1.0,1.0
4460,4460.0,Are you in town for SXSW? Be sure to check in with us using Google Places and Foursquare for some kick ass deals! foursquare googleplaces,Other Google product or service,positive,1.0,0.0,1.0,1.0
4461,4461.0,Having fun w/ @mention new Check-In's feature on iPhone | See @mention latest article &quot;Roll your own 4square&quot; {link} SXSW,iPad or iPhone App,positive,0.0,1.0,1.0,1.0
4462,4462.0,Mike Tyson wants to be an iPhone knockout | SXSW - CNET Blogs {link},iPhone,positive,0.0,1.0,1.0,1.0
4464,4464.0,"RT@mention What's going on at sxsw today? Share photos, video with iReport: {link} or through CNN iPhone app!",iPad or iPhone App,positive,0.0,1.0,1.0,1.0
4466,4466.0,"Having fun with Google Analytics in our Berklee Topspin class !  If you haven't used it before, great info for marketing your music ! SXSW",Other Google product or service,positive,1.0,0.0,1.0,1.0
4470,4470.0,Those aren't apples! RT @mention Woke up sandwiched between my iPhone and iPad. I forgot how much SXSW was like geek spring break,iPhone,positive,0.0,1.0,1.0,1.0
4473,4473.0,"No, I didn't get an iPad 2 :( No, I'm not at sxsw :( Yes, I am depressed :(",iPad,positive,0.0,1.0,1.0,1.0
4475,4475.0,"LOL, I don't see a single PC user around meÛÓjust Macbooks and iPads. Web devs are definitely Apple folks. sxsw apple",Apple,positive,0.0,1.0,1.0,1.0
4477,4477.0,"Grouped{in} nice app for groups, aber leider nur fÌ_r iPhone.  {link} sxsw",iPad or iPhone App,positive,0.0,1.0,1.0,1.0
4484,4484.0,iPad 2 sync complete! I'm live! livingthedream sxsw,iPad,positive,0.0,1.0,1.0,1.0
4485,4485.0,"Testing NCAA MMOD iPad app during an sxsw session. Flawless livesteam of bracket show. AT&amp;T ad for Atrix makes no sense on mute, though.",iPad or iPhone App,positive,0.0,1.0,1.0,1.0
4486,4486.0,Grrr..plancast stuff exported to Google calendar in San Diego/pacific time did not shift to central tme wack sxsw,Google,negative,1.0,0.0,1.0,0.0
4487,4487.0,Had to cancel my trip to Austin SXSW today/I'm under the weather. Found a great iTunes mix of SXSW artists &amp; it's FREE!{link},Other Apple product or service,positive,0.0,1.0,1.0,1.0
4489,4489.0,"We all, including me, have this emotional thing with iPad. barrydiller sxsw pnid",iPad,positive,0.0,1.0,1.0,1.0
4490,4490.0,James Franco is going over notes for his SXSW speech iPad 2 vs Android Vs World. He got an iPad days ago but feels like an expert already.,iPad,positive,0.0,1.0,1.0,1.0
4493,4493.0,Crowley and Cashmore think iPad 2 is a minor step up. Tell that to the people standing in line at SXSW Apple pop-up store! checkins,iPad,positive,0.0,1.0,1.0,1.0
4494,4494.0,"Wow, demand for the iPad 2 is insatiable, seems to be sold out everywhere in Austin, Texas. I suppose SXSW being in town isn't helping.",iPad,positive,0.0,1.0,1.0,1.0
4501,4501.0,"line around the corner for iPad2 at sxsw, i say wait on it. I've already got two cameras on my iPhone sorry apple",iPad,negative,0.0,1.0,1.0,0.0
4502,4502.0,Anyone find the makeshift Apple store at SXSW yet?,Apple,positive,0.0,1.0,1.0,1.0
4504,4504.0,is surrounded by lots of iPad 2 boxes SXSW,iPad,positive,0.0,1.0,1.0,1.0
4505,4505.0,SXSW attendees! Come see Aquent booth 1415 SXSW trade show. You might win iPad 2!,iPad,positive,0.0,1.0,1.0,1.0
